Date,IBM,AAPL,MSFT,INTC,HPQ
2004-12-29,78.014613,4.214032,20.737027,16.586134,7.939049
2004-12-30,78.109969,4.237575,20.629103,16.586134,7.912835
2004-12-31,78.332458,4.211417,20.598266,16.686007,7.852918
2005-01-03,77.672932,4.138829,20.613684,16.457725,7.882877
2005-01-04,76.838591,4.181335,20.690774,16.12957,7.830449
2005-01-05,76.679672,4.217956,20.644521,15.972625,7.864153
2005-01-06,76.441287,4.221226,20.621394,16.022562,7.849173
2005-01-07,76.107553,4.528581,20.559722,16.265112,7.804235
2005-01-10,76.028093,4.509617,20.659938,16.322182,7.793001
2005-01-11,75.48776,4.22188,20.605975,16.079634,7.508393
2005-01-12,75.654627,4.280735,20.644521,16.52193,7.504649
2005-01-13,75.050723,4.564548,20.251365,16.27938,7.470946
2005-01-14,74.772611,4.590706,20.135731,16.422057,7.515883
2005-01-18,75.4083,4.620134,20.289909,16.364986,7.650697
2005-01-19,73.978003,4.569779,20.027805,16.122436,7.594525
2005-01-20,73.898544,4.607708,19.935299,16.108168,7.497159
2005-01-21,73.405885,4.60967,19.773411,15.994027,7.485924
2005-01-24,72.937069,4.627327,19.788829,15.687273,7.448476
2005-01-25,73.254913,4.711686,20.058642,15.879886,7.362345
2005-01-26,73.064203,4.724765,20.050933,15.994027,7.336131
2005-01-27,73.088046,4.750269,20.128022,15.915555,7.298683
2005-01-28,73.811136,4.837898,20.181985,15.865618,7.24251
2005-01-31,74.232278,5.02885,20.259074,16.015429,7.336131
2005-02-01,74.581907,5.070049,20.343872,16.143837,7.422262
2005-02-02,74.931537,5.207378,20.397834,16.108168,7.328641
2005-02-03,74.327633,5.088359,20.181985,16.022256,7.452221
2005-02-04,75.098403,5.155716,20.289909,16.466126,7.658187
2005-02-07,75.114293,5.162255,20.166566,16.401694,7.628229
2005-02-08,74.939143,5.290429,20.228238,16.759653,7.542097
2005-02-09,73.800685,5.149176,20.097186,16.680901,8.062629
2005-02-10,73.848457,5.124326,20.089477,16.824086,8.043905
2005-02-11,74.278364,5.310701,20.020096,17.303751,7.976497
2005-02-14,74.493315,5.534351,20.050933,17.403979,7.778022
2005-02-15,75.098371,5.781543,20.050933,17.518526,7.909091
2005-02-16,75.329248,5.894022,19.942676,17.282273,7.886622
2005-02-17,74.636618,5.742306,19.834417,16.917155,7.811725
2005-02-18,74.254476,5.676911,19.702961,17.196364,7.864153
2005-02-22,73.49816,5.577512,19.509643,17.010225,7.703125
2005-02-23,73.323012,5.769771,19.486445,16.688061,7.624484
2005-02-24,73.75292,5.815548,19.617902,16.96727,7.654442
2005-02-25,73.880302,5.819472,19.525108,17.246478,7.736828
2005-02-28,73.705154,5.86721,19.455514,17.174886,7.789256
2005-03-01,74.278364,5.820126,19.548307,17.625915,7.759297
2005-03-02,73.975833,5.770425,19.532841,17.554323,7.751808
2005-03-03,73.569815,5.465686,19.463247,17.540004,7.793001
2005-03-04,73.537969,5.599091,19.463247,17.66887,7.69938
2005-03-07,72.92495,5.591244,19.695228,17.976715,7.81547
2005-03-08,73.346895,5.300892,19.641099,17.754779,7.834194
2005-03-09,73.522043,5.14656,19.571504,17.783417,7.729338
2005-03-10,73.569815,5.209339,19.664298,17.790576,7.710615
2005-03-11,72.853302,5.266887,19.401385,17.325229,7.467201
2005-03-14,73.16379,5.273426,19.416851,17.375343,7.595037
2005-03-15,72.749802,5.357131,19.262196,17.096134,7.572477
2005-03-16,72.168635,5.385905,19.045679,16.852723,7.602556
2005-03-17,71.539696,5.525849,18.976086,16.759653,7.662715
2005-03-18,71.077943,5.61871,18.798233,16.759653,7.557438
2005-03-21,71.261054,5.715494,18.713174,16.824086,7.576237
2005-03-22,71.253091,5.601707,18.550786,16.480445,7.523599
2005-03-23,72.065135,5.565086,18.697708,16.745334,7.429601
2005-03-24,72.208437,5.558547,18.775035,16.594992,7.4484
2005-03-28,72.479123,5.56247,18.713174,16.680901,7.440881
2005-03-29,72.128826,5.460455,18.496657,16.573514,8.189104
2005-03-30,72.192517,5.597784,18.682242,16.816926,8.271822
2005-03-31,72.749802,5.449992,18.689975,16.630787,8.249263
2005-04-01,72.001449,5.347976,18.651312,16.473286,8.162785
2005-04-04,71.905912,5.374134,18.736371,16.416012,8.237983
2005-04-05,71.308819,5.478766,18.921956,16.559195,8.106386
2005-04-06,70.855029,5.536313,19.076611,16.501922,8.185344
2005-04-07,70.409202,5.697183,19.409118,16.759653,8.196624
2005-04-08,69.740454,5.720726,19.285395,16.673743,8.136465
2005-04-11,68.62588,5.482689,19.308592,16.552037,8.110146
2005-04-12,68.267626,5.579473,19.579237,16.623628,8.162785
2005-04-13,67.3282,5.367595,19.362722,16.337261,8.253023
2005-04-14,66.587804,4.873211,19.208067,16.101008,8.177824
2005-04-15,61.062702,4.623403,18.914223,15.836119,7.835672
2005-04-18,61.0229,4.658716,19.061145,15.90055,7.685275
2005-04-19,60.091436,4.850977,19.045679,16.201236,7.764233
2005-04-20,57.328885,4.64433,18.805966,16.222714,7.741674
2005-04-21,58.937053,4.862748,19.548307,16.723858,7.92591
2005-04-22,59.080356,4.643022,19.316325,16.637947,7.813113
2005-04-25,59.398806,4.83659,19.324058,16.759653,7.93343
2005-04-26,60.051628,4.733266,19.146205,16.69522,7.696554
2005-04-27,61.341351,4.701877,19.324058,16.831245,7.583757
2005-04-28,60.43377,4.648253,18.906492,16.602151,7.632636
2005-04-29,60.807943,4.716264,19.563771,16.838404,7.696554
2005-05-02,60.911443,4.764656,19.509643,16.859881,7.88455
2005-05-03,60.879597,4.735882,19.610169,17.060339,7.895831
2005-05-04,61.365233,4.858824,19.494177,17.318939,7.907111
2005-05-05,60.107356,4.797353,19.509643,17.426688,7.869511
2005-05-06,60.075428,4.870595,19.50191,17.591904,7.888311
2005-05-09,59.851922,4.835282,19.416851,17.814586,7.798072
2005-05-10,58.510881,4.763348,19.254463,17.721203,7.689035
2005-05-11,58.494913,4.657408,19.262196,17.793037,7.730394
2005-05-12,57.968079,4.46384,19.331791,17.843319,7.576237
2005-05-13,58.399128,4.547546,19.563771,18.044452,7.752954
2005-05-16,59.341044,4.649561,19.773217,18.195301,7.899591
2005-05-17,59.301136,4.624711,19.749944,18.461084,8.102626
2005-05-18,60.953489,4.68749,19.936119,18.626299,8.478618
2005-05-19,61.592082,4.91114,20.106778,18.683766,8.463578
2005-05-20,60.993403,4.91114,19.967148,18.927998,8.459818
2005-05-23,61.073226,5.200184,20.052478,19.035747,8.478618
2005-05-24,60.514455,5.192337,19.974905,19.366178,8.542536
2005-05-25,60.666123,5.2028,19.943875,19.394912,8.580136
2005-05-26,61.576114,5.328358,20.091263,19.660695,8.647815
2005-05-27,61.544184,5.304816,20.223137,19.675061,8.561337
2005-05-31,60.306918,5.200184,20.013691,19.366178,8.463578
2005-06-01,61.33664,5.270811,20.021448,19.603229,8.527497
2005-06-02,61.743743,5.236805,20.005935,19.818727,8.527497
2005-06-03,60.498493,5.001384,19.726674,19.631961,8.542536
2005-06-06,59.867884,4.959532,19.68013,19.517028,8.489898
2005-06-07,59.899814,4.779042,19.788731,19.294347,8.463578
2005-06-08,59.708239,4.828742,19.703401,19.466746,8.433499
2005-06-09,59.812008,4.924219,19.788731,19.897744,8.557577
2005-06-10,59.684287,4.683566,19.726674,19.380545,8.83581
2005-06-13,59.907799,4.695337,19.633586,19.394912,9.01313
2005-06-14,59.780078,4.708416,19.672373,19.179414,8.99804
2005-06-15,60.905597,4.856208,19.5948,19.351813,9.009357
2005-06-16,61.504275,4.967379,19.424141,19.481113,9.016903
2005-06-17,60.977435,5.010539,19.424141,19.481113,9.020676
2005-06-20,61.105156,4.918987,19.478442,19.323079,8.99804
2005-06-21,60.993403,4.951684,19.50947,19.524212,9.284769
2005-06-22,61.647959,5.041929,19.447412,19.473929,9.243269
2005-06-23,60.195165,5.086397,19.633586,19.229697,9.201768
2005-06-24,59.07763,4.938605,19.424141,18.748415,8.979175
2005-06-27,58.973855,4.852285,19.431897,18.576016,8.869765
2005-06-28,60.107358,4.87975,19.447412,18.913631,8.926357
2005-06-29,59.652363,4.756808,19.462927,18.856165,9.08104
2005-06-30,59.229291,4.814356,19.268996,18.690949,8.869765
2005-07-01,59.604464,4.773811,19.168151,18.827431,8.858447
2005-07-05,59.700255,4.967379,19.377597,19.165047,8.94522
2005-07-06,60.514455,4.890214,19.160395,19.035747,9.039539
2005-07-07,61.76769,4.921603,19.121608,19.078847,9.111222
2005-07-08,63.300312,5.002692,19.462927,19.596045,9.160268
2005-07-11,63.028908,4.983074,19.618073,19.897744,9.103676
2005-07-12,63.891007,5.001384,19.866304,19.93366,9.096131
2005-07-13,65.01652,5.015771,19.90509,19.818727,9.213086
2005-07-14,65.790812,5.329666,20.145564,20.027042,9.288542
2005-07-15,65.758882,5.434297,20.005935,20.328741,9.409271
2005-07-18,65.303886,5.426449,19.81976,20.278458,9.401724
2005-07-19,66.812556,5.648792,20.292952,20.623256,9.250815
2005-07-20,67.530972,5.706339,20.316224,19.710978,9.330042
2005-07-21,67.371327,5.66187,20.510155,19.416463,9.164041
2005-07-22,67.403257,5.754731,19.920605,19.21533,9.12254
2005-07-25,67.211676,5.729881,19.928362,19.050114,9.167813
2005-07-26,67.147821,5.706339,19.812004,19.315896,9.19045
2005-07-27,66.948262,5.753423,19.951633,19.438012,9.348906
2005-07-28,66.892385,5.728573,19.974905,19.639145,9.239495
2005-07-29,66.620981,5.578166,19.866304,19.495478,9.288542
2005-08-01,66.597035,5.591244,20.106778,19.473929,9.243269
2005-08-02,66.501244,5.648792,20.797173,19.797177,9.175359
2005-08-03,67.099923,5.652715,21.138492,19.912445,9.284769
2005-08-04,66.349583,5.586013,21.192792,19.45858,9.228177
2005-08-05,66.541158,5.622634,21.534111,19.285679,9.311178
2005-08-08,66.701193,5.578166,21.045404,19.242453,9.284769
2005-08-09,66.813215,5.731189,21.216065,19.379333,9.262132
2005-08-10,65.628978,5.673642,20.905775,19.364924,9.107449
2005-08-11,66.141085,5.754731,21.154007,19.321699,9.12254
2005-08-12,65.76501,6.029389,20.983346,18.954284,9.065949
2005-08-15,66.013057,6.236036,21.107831,19.112778,9.088586
2005-08-16,65.052869,6.049007,20.804402,18.730954,8.941448
2005-08-17,65.052869,6.166717,20.967788,18.795792,10.118549
2005-08-18,64.932844,6.055547,20.866644,18.644503,10.054412
2005-08-19,66.221099,5.994076,20.788841,18.478806,9.994049
2005-08-22,66.093071,5.999307,20.936666,18.774179,10.00914
2005-08-23,65.636981,5.982304,20.905546,18.529236,10.077049
2005-08-24,65.06887,5.986228,20.858863,18.392357,10.080822
2005-08-25,64.892834,6.024157,21.03003,18.341926,10.148731
2005-08-26,64.316719,5.982304,20.983347,18.305905,10.190232
2005-08-29,65.08487,5.995383,21.123392,18.53644,10.069504
2005-08-30,64.444747,6.09086,21.146734,18.421173,10.224187
2005-08-31,64.508761,6.132712,21.302338,18.529236,10.473189
2005-09-01,63.644589,6.050315,21.162294,18.197843,10.526008
2005-09-02,63.580575,6.045083,21.02225,18.212251,10.412826
2005-09-06,64.82882,6.38252,21.006689,18.514828,10.280778
2005-09-07,64.796819,6.366825,20.889985,18.486011,10.360006
2005-09-08,64.65279,6.510693,20.703259,18.795792,10.507144
2005-09-09,65.164891,6.710801,20.679918,18.190638,10.492053
2005-09-12,65.196898,6.722572,20.703259,18.003328,10.495835
2005-09-13,64.61278,6.646714,20.602115,17.93849,10.416379
2005-09-14,64.39674,6.488459,20.469851,17.643118,10.405028
2005-09-15,64.020664,6.522464,20.43873,17.686343,10.545024
2005-09-16,64.276715,6.697722,20.283125,17.873652,10.722855
2005-09-19,63.556571,6.884751,20.228663,17.779998,10.927172
2005-09-20,62.972453,6.956685,20.104179,17.635913,10.700153
2005-09-21,62.060273,6.815433,19.83187,17.650322,10.628264
2005-09-22,62.580377,6.787967,19.715166,17.693547,10.597994
2005-09-23,62.412344,6.957993,19.660705,17.563871,10.772042
2005-09-26,61.940254,7.041698,19.660705,17.448604,10.949874
2005-09-27,62.404341,6.989382,19.715166,17.16764,10.734206
2005-09-28,63.612582,6.68072,19.971915,17.254091,10.790961
2005-09-29,64.300718,6.845514,20.181982,17.635913,10.949874
2005-09-30,64.188697,7.011616,20.018596,17.758385,11.048249
2005-10-03,64.37273,7.120172,19.83965,17.722365,10.934739
2005-10-04,64.100679,7.029927,19.435077,17.650322,10.802311
2005-10-05,63.868632,6.903061,19.193889,17.340541,10.393677
2005-10-06,63.772611,6.761809,19.24057,17.117211,10.174225
2005-10-07,64.41274,6.709493,19.131647,17.160435,10.253682
2005-10-10,65.012859,6.587859,19.030503,16.872267,10.090985
2005-10-11,66.565168,6.747422,18.991603,16.872267,10.306653
2005-10-12,65.76501,6.441375,18.906019,16.742591,10.329355
2005-10-13,65.773007,7.028619,19.131647,16.713775,10.306653
2005-10-14,65.893032,7.062624,19.193889,16.735387,10.420163
2005-10-17,66.085068,6.989382,19.084966,16.901083,10.359624
2005-10-18,66.797214,6.828511,19.116086,17.088393,10.492052
2005-10-19,67.349319,7.185566,19.52066,17.066781,10.457999
2005-10-20,66.549161,7.342514,19.287253,17.016352,10.374759
2005-10-21,66.677189,7.279734,19.279473,16.677753,10.431514
2005-10-24,66.789211,7.427526,19.528441,16.641733,10.688802
2005-10-25,66.701193,7.337282,19.473979,16.648937,10.397461
2005-10-26,66.325118,7.458916,19.536221,16.620119,10.200711
2005-10-27,65.861025,7.247037,19.333934,16.454423,10.140173
2005-10-28,65.148884,7.124095,19.862992,16.807429,10.579075
2005-10-31,65.516956,7.532158,19.995256,16.929901,10.609346
2005-11-01,65.28491,7.520387,20.197541,16.317542,10.700153
2005-11-02,64.860827,7.840821,20.586554,16.836247,10.893119
2005-11-03,66.309117,8.089321,20.570995,17.269983,10.874201
2005-11-04,66.413136,7.997768,20.74216,17.342273,10.794744
2005-11-07,66.901233,7.877441,21.014469,17.71095,10.870417
2005-11-08,66.692693,7.834282,21.045589,17.747094,10.798528
2005-11-09,66.444045,7.861747,20.975567,17.927818,10.681235
2005-11-10,67.366435,8.001692,21.076711,18.245893,10.69637
2005-11-11,67.815602,8.048776,21.224536,18.166374,10.790961
2005-11-14,67.663206,8.037005,21.294559,18.33987,10.669884
2005-11-15,68.601634,8.14556,21.458423,18.13023,10.639615
2005-11-16,69.411734,8.494767,21.645696,18.007337,10.69637
2005-11-17,69.692459,8.438528,21.825166,18.151917,10.972575
2005-11-18,70.398285,8.44376,21.903197,18.289266,11.123921
2005-11-21,70.013291,8.496075,21.973425,18.253122,11.078517
2005-11-22,70.574743,8.700107,21.778348,18.910957,11.105003
2005-11-23,71.224429,8.777273,21.786151,19.257947,11.116354
2005-11-25,71.224429,9.068933,21.661303,19.380839,11.248781
2005-11-28,71.473071,9.110785,21.653499,19.416985,11.335805
2005-11-29,71.465048,8.906754,21.598878,19.359153,11.335805
2005-11-30,71.304636,8.870133,21.598878,19.286863,11.22608
2005-12-01,71.553277,9.364517,21.762742,19.648311,11.18446
2005-12-02,71.104116,9.49923,21.856379,19.829035,11.059599
2005-12-05,70.927658,9.393291,21.73153,19.4459,11.271484
2005-12-06,71.497132,9.68495,21.606681,19.279634,11.207162
2005-12-07,71.160261,9.671871,21.653499,18.903728,11.169325
2005-12-08,70.181727,9.688874,21.606681,18.578426,11.059599
2005-12-09,69.756627,9.721571,21.622286,18.853126,11.320671
2005-12-12,68.946528,9.797429,21.419408,19.24349,11.369989
2005-12-13,67.141855,9.806585,21.169709,19.315778,11.028548
2005-12-14,66.676649,9.41814,21.138497,19.250718,11.233413
2005-12-15,66.99748,9.440375,21.005845,19.214574,11.077868
2005-12-16,66.869151,9.30043,20.990239,19.069994,10.971642
2005-12-19,66.379884,9.335743,20.935617,18.636257,10.952673
2005-12-20,66.155303,9.431219,20.959027,18.657943,10.945085
2005-12-21,66.668632,9.613016,20.857586,18.708546,10.914735
2005-12-22,66.748839,9.681027,20.748344,18.773607,10.964054
2005-12-23,66.95738,9.593398,20.787359,18.773607,10.914735
2005-12-27,66.564358,9.708492,20.646903,18.404929,10.903353
2005-12-28,66.604465,9.622172,20.592282,18.390473,10.926116
2005-12-29,66.091136,9.344898,20.498646,18.123001,10.903353
2005-12-30,65.930717,9.402446,20.405009,18.043482,10.861621
2006-01-03,65.818426,9.776503,20.943421,18.484448,10.914735
2006-01-04,65.730198,9.805277,21.04486,18.730233,11.233413
2006-01-05,66.171342,9.728111,21.060466,18.990476,11.153743
2006-01-06,68.136428,9.979226,20.998042,19.019391,11.472422
2006-01-09,67.1579,9.946529,20.959027,19.135055,11.616586
2006-01-10,67.430603,10.575626,21.06827,18.882042,11.677287
2006-01-11,67.510809,10.973225,21.294559,18.896499,11.889739
2006-01-12,67.029564,11.024233,21.177512,18.773607,11.768337
2006-01-13,66.708732,11.19426,21.216528,18.643486,12.102191
2006-01-17,66.572381,11.079165,21.060466,18.448304,12.01114
2006-01-18,67.214045,10.788812,20.935617,16.337448,12.014934
2006-01-19,66.644565,10.337589,21.083876,16.192868,12.231181
2006-01-20,65.256975,9.951761,20.607889,15.730215,12.04149
2006-01-23,65.297081,10.158408,20.561071,15.433828,11.889739
2006-01-24,64.847914,9.945221,20.50645,15.383226,11.901121
2006-01-25,64.896043,9.704569,20.600085,15.332622,12.181861
2006-01-26,64.743646,9.459993,20.678116,15.535033,11.988378
2006-01-27,64.984266,9.420756,21.684712,15.665155,11.87077
2006-01-30,65.473533,9.809201,21.848576,15.650696,11.866976
2006-01-31,65.208852,9.875903,21.965621,15.368767,11.829038
2006-02-01,65.722181,9.864132,21.879789,15.578407,11.848007
2006-02-02,65.152707,9.429912,21.598878,15.325394,11.726606
2006-02-03,64.142089,9.397214,21.489636,15.063917,11.593823
2006-02-06,63.773134,8.802122,21.200922,14.969496,11.483803
2006-02-07,64.045837,8.841359,21.021452,15.013074,11.521741
2006-02-08,64.970544,8.999614,20.998042,15.013074,12.143922
2006-02-09,64.648906,8.494767,20.802965,15.252761,11.988378
2006-02-10,65.396711,8.80343,20.826375,15.463395,11.954233
2006-02-13,64.681071,8.463378,20.592282,15.347182,12.04149
2006-02-14,65.203725,8.846591,20.795162,15.5215,12.326025
2006-02-15,65.010745,9.053238,21.045705,15.506974,12.014934
2006-02-16,65.058994,9.229804,20.990898,15.506974,12.906475
2006-02-17,64.898172,9.193183,20.904775,14.969496,12.925443
2006-02-21,64.729314,9.034927,20.779503,14.976759,12.333611
2006-02-22,65.41279,9.327895,20.920433,14.635387,12.496745
2006-02-23,64.488084,9.384135,20.873456,14.737073,12.280498
2006-02-24,64.407676,9.346206,20.849967,14.787915,12.147717
2006-02-27,64.833844,9.284736,21.178806,14.904126,12.675053
2006-02-28,64.520249,8.957762,21.037876,14.962232,12.447426
2006-03-01,64.246861,9.037543,21.249272,15.107496,12.917856
2006-03-02,64.279025,9.104246,21.11617,14.882336,12.970969
2006-03-03,64.295104,8.857054,21.084853,14.758862,12.618145
2006-03-06,64.327269,8.564086,21.069194,14.744335,12.466395
2006-03-07,64.560456,8.672641,21.186636,14.570018,12.504332
2006-03-08,65.243932,8.587628,21.335397,14.533702,12.398107
2006-03-09,65.147439,8.361363,21.139659,14.344858,12.428456
2006-03-10,65.589691,8.264578,21.272761,14.417491,12.515715
2006-03-13,65.879164,8.590244,21.225784,14.330331,12.633608
2006-03-14,66.643048,8.804738,21.319737,14.352122,12.702062
2006-03-15,67.045093,8.662178,21.421522,14.468333,12.888409
2006-03-16,66.635012,8.411063,21.351056,14.272226,12.877
2006-03-17,66.980771,8.456838,21.531134,14.192331,12.991091
2006-03-20,67.205915,8.36921,21.836485,14.250437,12.91503
2006-03-21,67.390853,8.084089,21.719042,14.366648,12.755304
2006-03-22,67.90547,8.065779,21.257101,14.511912,12.68685
2006-03-23,66.900357,7.868287,21.022217,14.308543,12.549941
2006-03-24,67.029014,7.842128,21.147489,14.23591,12.614592
2006-03-27,66.80387,7.783274,21.147489,14.344858,12.591775
2006-03-28,66.28121,7.678642,21.061364,14.221383,12.196261
2006-03-29,66.844071,8.152099,21.155319,14.395701,12.443457
2006-03-30,66.900357,8.207031,21.319737,14.308543,12.386411
2006-03-31,66.313374,8.203107,21.304078,14.134224,12.511912
2006-04-03,66.787785,8.193952,21.578111,14.05433,12.751501
2006-04-04,67.10138,8.000384,21.640747,14.018013,12.812348
2006-04-05,67.680326,8.790352,21.719042,14.148751,13.067151
2006-04-06,67.390853,9.317433,21.578111,14.076119,12.968272
2006-04-07,66.321417,9.127788,21.335397,13.974434,12.690652
2006-04-10,66.015858,8.981304,21.366716,14.061593,12.587971
2006-04-11,65.260017,8.892367,21.241442,13.916328,12.375003
2006-04-12,64.930337,8.724957,21.29625,13.887276,12.29514
2006-04-13,65.919371,8.693567,21.194466,14.126962,12.405427
2006-04-17,65.645977,8.476457,21.014387,13.938118,12.181049
2006-04-18,66.988807,8.66087,21.311908,14.083382,12.732485
2006-04-19,65.822878,8.58632,21.163148,14.206857,12.546139
2006-04-20,65.951529,8.845283,21.163148,14.126962,12.857986
2006-04-21,65.662062,8.768117,21.257101,13.843696,12.534729
2006-04-24,66.023901,8.599399,21.225784,13.734748,12.511912
2006-04-25,66.47419,8.65433,21.225784,13.909065,12.553743
2006-04-26,67.020972,8.913293,21.217955,14.156014,12.47388
2006-04-27,67.447139,9.071548,21.335397,14.584544,12.648818
2006-04-28,66.208838,9.206262,18.90825,14.511912,12.348382
2006-05-01,66.120394,9.102938,19.017865,14.156014,12.413033
2006-05-02,66.273167,9.367132,18.798638,14.228647,12.291336
2006-05-03,66.498311,9.304354,18.140959,13.987731,12.489093
2006-05-04,66.28121,9.303046,18.352356,14.11914,12.660228
2006-05-05,66.964686,9.402446,18.634218,14.243248,12.880803
2006-05-08,66.892055,9.402446,18.579411,14.681278,12.85038
2006-05-09,67.166438,9.289966,18.493288,14.527967,12.595577
2006-05-10,66.900127,9.233727,18.61073,14.294351,12.580366
2006-05-11,66.545046,8.913293,18.180106,14.133741,12.371199
2006-05-12,66.488556,8.854438,18.140959,13.900126,12.219079
2006-05-15,66.892055,8.86621,18.19598,14.104539,12.028928
2006-05-16,66.30295,8.498691,18.08594,13.914726,11.831172
2006-05-17,65.584716,8.535312,17.865859,13.622707,12.230488
2006-05-18,65.092453,8.26327,17.944459,13.615406,12.352184
2006-05-19,64.78579,8.43722,17.732238,13.403693,12.177246
2006-05-22,64.575969,8.289429,17.983759,13.148175,12.238094
2006-05-23,64.422643,8.259346,17.91302,13.104373,12.211473
2006-05-24,64.382291,8.284197,18.471082,13.060569,12.310351
2006-05-25,64.672811,8.413678,18.659722,13.177377,12.272322
2006-05-26,65.16508,8.311662,18.644002,13.301485,12.375003
2006-05-30,64.688954,8.006923,18.19598,13.002165,12.139216
2006-05-31,64.479133,7.817279,17.802978,13.155476,12.314155
2006-06-01,65.116662,8.131173,17.936599,13.170077,12.33317
2006-06-02,64.17247,8.064471,17.889439,13.308786,12.321761
2006-06-05,63.801252,7.84736,17.685078,13.126273,12.013717
2006-06-06,64.366154,7.810739,17.394256,12.987565,11.751309
2006-06-07,63.873885,7.659024,17.323517,12.695545,11.762718
2006-06-08,62.163047,7.946761,17.378537,12.491132,11.431855
2006-06-09,62.647244,7.747961,17.229196,12.527634,11.386219
2006-06-12,62.154975,7.454993,17.064135,12.30862,11.390033
2006-06-13,62.082348,7.628942,16.906935,12.498433,11.359527
2006-06-14,62.711806,7.534773,17.197755,12.943761,11.492988
2006-06-15,63.397753,7.766271,17.347096,13.228481,12.156485
2006-06-16,62.905483,7.528235,17.370677,13.359889,12.598817
2006-06-19,62.679525,7.48115,17.724378,13.316086,12.800917
2006-06-20,62.937764,7.516463,17.732238,13.250382,12.53018
2006-06-21,63.187938,7.567472,18.14096,13.432894,12.865742
2006-06-22,62.29217,7.792429,17.983759,13.323387,12.572125
2006-06-23,62.219536,7.694337,17.685078,13.140875,12.453916
2006-06-26,62.259889,7.715263,17.936599,13.345289,12.389092
2006-06-27,61.840246,7.511232,17.96804,13.177377,12.179365
2006-06-28,61.783757,7.326819,18.20384,13.622707,12.045903
2006-06-29,62.614964,7.712648,18.447501,14.104539,12.213683
2006-06-30,61.993578,7.490306,18.31388,13.870923,12.080222
2006-07-03,62.961973,7.579242,18.628283,14.133741,12.396717
2006-07-05,62.760224,7.454993,18.353181,13.688411,12.495861
2006-07-06,63.018463,7.294122,18.455361,13.761416,12.621696
2006-07-07,61.670778,7.245729,18.31388,13.549702,12.526366
2006-07-10,61.872527,7.193414,18.471082,13.272284,12.175552
2006-07-11,61.71113,7.278427,18.15668,13.630007,12.408157
2006-07-12,60.912204,6.926603,17.795118,13.053268,12.076408
2006-07-13,59.911522,6.833743,17.496437,12.936461,11.904814
2006-07-14,59.370835,6.627096,17.520018,13.053268,11.729407
2006-07-17,59.475742,6.849438,17.669358,13.024067,11.897188
2006-07-18,59.927665,6.918756,17.873719,13.294184,11.801858
2006-07-19,61.38833,7.075703,18.392481,13.498598,12.297574
2006-07-20,60.912204,7.912755,17.96018,12.483831,12.12598
2006-07-21,60.411863,7.941529,18.761903,12.520333,11.637891
2006-07-24,61.323768,8.033081,18.864083,12.761249,11.847616
2006-07-25,61.24307,8.099784,19.037004,12.805053,11.94676
2006-07-26,61.194652,8.353515,19.154905,12.77585,12.106914
2006-07-27,61.452891,8.292044,18.761903,12.753948,12.274695
2006-07-28,62.106557,8.578473,19.060584,13.272284,12.244189
2006-07-31,62.46971,8.888444,18.911243,13.140875,12.167925
2006-08-01,61.444819,8.786428,18.856223,12.892658,12.076408
2006-08-02,61.590079,8.914601,19.099884,12.841555,12.392904
2006-08-03,61.598151,9.10163,19.029143,12.72408,12.427223
2006-08-04,61.259213,8.932912,19.092025,12.841555,12.370025
2006-08-07,60.944478,8.790352,19.037004,12.716737,12.484422
2006-08-08,61.033609,8.472534,19.131325,12.746107,12.541619
2006-08-09,61.08222,8.316894,19.209925,12.775475,12.606444
2006-08-10,61.365795,8.379673,19.225644,13.032453,12.587377
2006-08-11,61.155143,8.324742,19.202065,12.782817,12.60263
2006-08-14,62.1274,8.362671,19.280666,13.12056,12.694147
2006-08-15,62.451488,8.690951,19.422668,13.311457,12.961072
2006-08-16,64.080019,8.891059,19.48578,13.663885,13.128852
2006-08-17,64.306885,8.840051,19.48578,13.627173,13.403403
2006-08-18,64.736299,8.881904,20.345678,13.509698,13.544491
2006-08-21,64.233962,8.705339,20.606015,13.399564,13.304259
2006-08-22,63.966589,8.843975,20.211566,13.465645,13.353831
2006-08-23,63.73973,8.80343,20.25101,13.495013,13.445347
2006-08-24,64.314982,8.868826,20.306233,13.627173,13.491107
2006-08-25,64.720091,8.991767,20.393012,13.876809,13.433908
2006-08-28,65.076588,8.76027,20.471902,14.229236,13.452973
2006-08-29,65.951623,8.694875,20.385123,14.449503,13.636007
2006-08-30,65.805784,8.757654,20.353566,14.566979,13.727525
2006-08-31,65.60323,8.874056,20.274677,14.368738,13.941064
2006-09-01,65.959727,8.943375,20.385123,14.596347,13.929624
2006-09-05,65.506002,9.348822,20.203677,14.677112,13.902932
2006-09-06,65.044179,9.159178,20.203677,14.17784,13.666514
2006-09-07,64.33119,9.521464,20.061675,14.11176,13.506359
2006-09-08,65.352065,9.484843,20.195787,14.280632,13.792349
2006-09-11,65.57082,9.482227,20.440345,14.24392,13.895533
2006-09-12,66.664612,9.49923,20.456124,14.500899,14.109545
2006-09-13,66.607897,9.704569,20.495568,14.559636,13.899354
2006-09-14,66.818555,9.700646,20.771682,14.522926,13.853495
2006-09-15,67.199357,9.69149,21.18191,14.324685,13.826743
2006-09-18,66.632202,9.664025,21.134576,14.427476,13.91082
2006-09-19,66.332426,9.64833,21.189799,14.258605,13.89171
2006-09-20,67.588258,9.843206,21.442246,14.31,14.056042
